Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Related_Model_Display_Name,Stored,Required,Readonly
16637,action_id,"Action",many2one,993,studio.approval.rule,ir.actions.actions,17,"Actions",Yes,No,No
16633,active,"Active",boolean,993,studio.approval.rule,,,"",Yes,No,No
16644,can_validate,"Can be approved",boolean,993,studio.approval.rule,,,"",No,No,Yes
16643,conditional,"Conditional Rule",boolean,993,studio.approval.rule,,,"",No,No,Yes
16650,create_date,"Created on",datetime,993,studio.approval.rule,,,"",Yes,No,Yes
16649,create_uid,"Created by",many2one,993,studio.approval.rule,res.users,90,"User",Yes,No,Yes
16648,display_name,"Display Name",char,993,studio.approval.rule,,,"",No,No,Yes
16642,domain,"Domain",char,993,studio.approval.rule,,,"",Yes,No,No
16646,entries_count,"Number of Entries",integer,993,studio.approval.rule,,,"",No,No,Yes
16645,entry_ids,"Entries",one2many,993,studio.approval.rule,studio.approval.entry,994,"Studio Approval Entry",Yes,No,No
16640,exclusive_user,"Exclusive approval",boolean,993,studio.approval.rule,,,"",Yes,No,No
16634,group_id,"Allowed Group",many2one,993,studio.approval.rule,res.groups,88,"Access Groups",Yes,Yes,No
16647,id,"ID",integer,993,studio.approval.rule,,,"",Yes,No,Yes
16639,message,"Description",char,993,studio.approval.rule,,,"",Yes,No,No
16636,method,"Method",char,993,studio.approval.rule,,,"",Yes,No,No
16635,model_id,"Model",many2one,993,studio.approval.rule,ir.model,3,"Models",Yes,Yes,No
16641,model_name,"Model Name",char,993,studio.approval.rule,,,"",Yes,No,Yes
16638,name,"Name",char,993,studio.approval.rule,,,"",Yes,No,No
38279,notification_order,"Notification Order",selection,993,studio.approval.rule,,,"",Yes,No,No
28050,responsible_id,"Responsible",many2one,993,studio.approval.rule,res.users,90,"User",Yes,No,No
38278,users_to_notify,"Users to notify",many2many,993,studio.approval.rule,res.users,90,"User",Yes,No,No
16652,write_date,"Last Updated on",datetime,993,studio.approval.rule,,,"",Yes,No,Yes
16651,write_uid,"Last Updated by",many2one,993,studio.approval.rule,res.users,90,"User",Yes,No,Yes
26672,applicant_id,"Applicant",many2one,1360,survey.invite,hr.applicant,1348,"Applicant",Yes,No,No
23388,attachment_ids,"Attachments",many2many,1360,survey.invite,ir.attachment,27,"Attachment",Yes,No,No
23391,author_id,"Author",many2one,1360,survey.invite,res.partner,78,"Contact",Yes,No,No
23387,body,"Contents",html,1360,survey.invite,,,"",Yes,No,No
35261,body_has_template_value,"Body content is the same as the template",boolean,1360,survey.invite,,,"",No,No,Yes
25449,can_edit_body,"Can Edit Body",boolean,1360,survey.invite,,,"",No,No,Yes
23408,create_date,"Created on",datetime,1360,survey.invite,,,"",Yes,No,Yes
23407,create_uid,"Created by",many2one,1360,survey.invite,res.users,90,"User",Yes,No,Yes
23404,deadline,"Answer deadline",datetime,1360,survey.invite,,,"",Yes,No,No
23406,display_name,"Display Name",char,1360,survey.invite,,,"",No,No,Yes
23394,emails,"Additional emails",text,1360,survey.invite,,,"",Yes,No,No
23395,existing_emails,"Existing emails",text,1360,survey.invite,,,"",No,No,Yes
23396,existing_mode,"Handle existing",selection,1360,survey.invite,,,"",Yes,Yes,No
23393,existing_partner_ids,"Existing Partner",many2many,1360,survey.invite,res.partner,78,"Contact",No,No,Yes
23397,existing_text,"Resend Comment",text,1360,survey.invite,,,"",No,No,Yes
23405,id,"ID",integer,1360,survey.invite,,,"",Yes,No,Yes
25448,is_mail_template_editor,"Is Editor",boolean,1360,survey.invite,,,"",No,No,Yes
25440,lang,"Language",char,1360,survey.invite,,,"",Yes,No,No
23398,mail_server_id,"Outgoing mail server",many2one,1360,survey.invite,ir.mail_server,37,"Mail Server",Yes,No,No
23392,partner_ids,"Recipients",many2many,1360,survey.invite,res.partner,78,"Contact",Yes,No,No
25441,render_model,"Rendering Model",char,1360,survey.invite,,,"",No,No,Yes
35280,send_email,"Send Email",boolean,1360,survey.invite,,,"",No,No,No
23386,subject,"Subject",char,1360,survey.invite,,,"",Yes,No,No
23401,survey_access_mode,"Access Mode",selection,1360,survey.invite,,,"",No,No,Yes
23399,survey_id,"Survey",many2one,1360,survey.invite,survey.survey,1355,"Survey",Yes,Yes,No
23400,survey_start_url,"Survey URL",char,1360,survey.invite,,,"",No,No,Yes
23403,survey_users_can_signup,"Users can signup",boolean,1360,survey.invite,,,"",No,No,Yes
23402,survey_users_login_required,"Require Login",boolean,1360,survey.invite,,,"",No,No,Yes
23389,template_id,"Mail Template",many2one,1360,survey.invite,mail.template,165,"Email Templates",Yes,No,No
23410,write_date,"Last Updated on",datetime,1360,survey.invite,,,"",Yes,No,Yes
23409,write_uid,"Last Updated by",many2one,1360,survey.invite,res.users,90,"User",Yes,No,Yes
35151,allowed_triggering_question_ids,"Allowed Triggering Questions",many2many,1356,survey.question,survey.question,1356,"Survey Question",No,No,Yes
23276,answer_date,"Correct date answer",date,1356,survey.question,,,"",Yes,No,No
23277,answer_datetime,"Correct datetime answer",datetime,1356,survey.question,,,"",Yes,No,No
23275,answer_numerical_box,"Correct numerical answer",float,1356,survey.question,,,"",Yes,No,No
23278,answer_score,"Score",float,1356,survey.question,,,"",Yes,No,No
27873,background_image,"Background Image",binary,1356,survey.question,,,"",Yes,No,No
27874,background_image_url,"Background Url",char,1356,survey.question,,,"",No,No,Yes
23290,comment_count_as_answer,"Comment is an answer",boolean,1356,survey.question,,,"",Yes,No,No
23288,comments_allowed,"Show Comments Field",boolean,1356,survey.question,,,"",Yes,No,No
23289,comments_message,"Comment Message",char,1356,survey.question,,,"",Yes,No,No
23303,constr_error_msg,"Error message",char,1356,survey.question,,,"",Yes,No,No
23302,constr_mandatory,"Mandatory Answer",boolean,1356,survey.question,,,"",Yes,No,No
23311,create_date,"Created on",datetime,1356,survey.question,,,"",Yes,No,Yes
23310,create_uid,"Created by",many2one,1356,survey.question,res.users,90,"User",Yes,No,Yes
23264,description,"Description",html,1356,survey.question,,,"",Yes,No,No
23309,display_name,"Display Name",char,1356,survey.question,,,"",No,No,Yes
23308,id,"ID",integer,1356,survey.question,,,"",Yes,No,Yes
23268,is_page,"Is a page?",boolean,1356,survey.question,,,"",Yes,No,No
35152,is_placed_before_trigger,"Is misplaced?",boolean,1356,survey.question,,,"",No,No,Yes
23274,is_scored_question,"Scored",boolean,1356,survey.question,,,"",Yes,No,No
23286,is_time_limited,"The question is limited in time",boolean,1356,survey.question,,,"",Yes,No,No
23284,matrix_row_ids,"Matrix Rows",one2many,1356,survey.question,survey.question.answer,1357,"Survey Label",Yes,No,No
23283,matrix_subtype,"Matrix Type",selection,1356,survey.question,,,"",Yes,No,No
23272,page_id,"Page",many2one,1356,survey.question,survey.question,1356,"Survey Question",Yes,No,Yes
23269,question_ids,"Questions",one2many,1356,survey.question,survey.question,1356,"Survey Question",No,No,Yes
27872,question_placeholder,"Placeholder",char,1356,survey.question,,,"",Yes,No,No
23273,question_type,"Question Type",selection,1356,survey.question,,,"",Yes,No,No
23270,questions_selection,"Question Selection",selection,1356,survey.question,,,"",No,No,Yes
23271,random_questions_count,"# Questions Randomly Picked",integer,1356,survey.question,,,"",Yes,No,No
23279,save_as_email,"Save as user email",boolean,1356,survey.question,,,"",Yes,No,No
23280,save_as_nickname,"Save as user nickname",boolean,1356,survey.question,,,"",Yes,No,No
23266,scoring_type,"Scoring Type",selection,1356,survey.question,,,"",No,No,Yes
23267,sequence,"Sequence",integer,1356,survey.question,,,"",Yes,No,No
23281,suggested_answer_ids,"Types of answers",one2many,1356,survey.question,survey.question.answer,1357,"Survey Label",Yes,No,No
23265,survey_id,"Survey",many2one,1356,survey.question,survey.survey,1355,"Survey",Yes,No,No
23287,time_limit,"Time limit (seconds)",integer,1356,survey.question,,,"",Yes,No,No
23263,title,"Title",char,1356,survey.question,,,"",Yes,Yes,No
35153,triggering_answer_ids,"Triggering Answers",many2many,1356,survey.question,survey.question.answer,1357,"Survey Label",Yes,No,No
35150,triggering_question_ids,"Triggering Questions",many2many,1356,survey.question,survey.question,1356,"Survey Question",No,No,Yes
23304,user_input_line_ids,"Answers",one2many,1356,survey.question,survey.user_input.line,1359,"Survey User Input Line",Yes,No,No
23292,validation_email,"Input must be an email",boolean,1356,survey.question,,,"",Yes,No,No
23301,validation_error_msg,"Validation Error",char,1356,survey.question,,,"",Yes,No,No
23294,validation_length_max,"Maximum Text Length",integer,1356,survey.question,,,"",Yes,No,No
23293,validation_length_min,"Minimum Text Length",integer,1356,survey.question,,,"",Yes,No,No
23298,validation_max_date,"Maximum Date",date,1356,survey.question,,,"",Yes,No,No
23300,validation_max_datetime,"Maximum Datetime",datetime,1356,survey.question,,,"",Yes,No,No
23296,validation_max_float_value,"Maximum value",float,1356,survey.question,,,"",Yes,No,No
23297,validation_min_date,"Minimum Date",date,1356,survey.question,,,"",Yes,No,No
23299,validation_min_datetime,"Minimum Datetime",datetime,1356,survey.question,,,"",Yes,No,No
23295,validation_min_float_value,"Minimum value",float,1356,survey.question,,,"",Yes,No,No
23291,validation_required,"Validate entry",boolean,1356,survey.question,,,"",Yes,No,No
23313,write_date,"Last Updated on",datetime,1356,survey.question,,,"",Yes,No,Yes
23312,write_uid,"Last Updated by",many2one,1356,survey.question,res.users,90,"User",Yes,No,Yes
23321,answer_score,"Score",float,1357,survey.question.answer,,,"",Yes,No,No
23325,create_date,"Created on",datetime,1357,survey.question.answer,,,"",Yes,No,Yes
23324,create_uid,"Created by",many2one,1357,survey.question.answer,res.users,90,"User",Yes,No,Yes
23323,display_name,"Display Name",char,1357,survey.question.answer,,,"",No,No,Yes
23322,id,"ID",integer,1357,survey.question.answer,,,"",Yes,No,Yes
23320,is_correct,"Correct",boolean,1357,survey.question.answer,,,"",Yes,No,No
23316,matrix_question_id,"Question (as matrix row)",many2one,1357,survey.question.answer,survey.question,1356,"Survey Question",Yes,No,No
23315,question_id,"Question",many2one,1357,survey.question.answer,survey.question,1356,"Survey Question",Yes,No,No
27879,question_type,"Question Type",selection,1357,survey.question.answer,,,"",No,No,Yes
27880,scoring_type,"Scoring Type",selection,1357,survey.question.answer,,,"",No,No,Yes
23317,sequence,"Label Sequence order",integer,1357,survey.question.answer,,,"",Yes,No,No
50248,survey_id,"Survey",many2one,1357,survey.question.answer,survey.survey,1355,"Survey",No,No,Yes
23318,value,"Suggested value",char,1357,survey.question.answer,,,"",Yes,Yes,No
23319,value_image,"Image",binary,1357,survey.question.answer,,,"",Yes,No,No
27881,value_image_filename,"Image Filename",char,1357,survey.question.answer,,,"",Yes,No,No
23327,write_date,"Last Updated on",datetime,1357,survey.question.answer,,,"",Yes,No,Yes
23326,write_uid,"Last Updated by",many2one,1357,survey.question.answer,res.users,90,"User",Yes,No,Yes
23223,access_mode,"Access Mode",selection,1355,survey.survey,,,"",Yes,Yes,No
23224,access_token,"Access Token",char,1355,survey.survey,,,"",Yes,No,No
23214,active,"Active",boolean,1355,survey.survey,,,"",Yes,No,No
25433,activity_calendar_event_id,"Next Activity Calendar Event",many2one,1355,survey.survey,calendar.event,184,"Calendar Event",No,No,Yes
23186,activity_date_deadline,"Next Activity Deadline",date,1355,survey.survey,,,"",No,No,Yes
23188,activity_exception_decoration,"Activity Exception Decoration",selection,1355,survey.survey,,,"",No,No,Yes
23189,activity_exception_icon,"Icon",char,1355,survey.survey,,,"",No,No,Yes
23184,activity_ids,"Activities",one2many,1355,survey.survey,mail.activity,154,"Activity",Yes,No,No
23185,activity_state,"Activity State",selection,1355,survey.survey,,,"",No,No,Yes
23208,activity_summary,"Next Activity Summary",char,1355,survey.survey,,,"",No,No,No
23207,activity_type_icon,"Activity Type Icon",char,1355,survey.survey,,,"",No,No,Yes
23206,activity_type_id,"Next Activity Type",many2one,1355,survey.survey,mail.activity.type,153,"Activity Type",No,No,No
23205,activity_user_id,"Responsible User",many2one,1355,survey.survey,res.users,90,"User",No,No,Yes
23228,answer_count,"Registered",integer,1355,survey.survey,,,"",No,No,Yes
23229,answer_done_count,"Attempts",integer,1355,survey.survey,,,"",No,No,Yes
25436,answer_duration_avg,"Average Duration",float,1355,survey.survey,,,"",No,No,Yes
23230,answer_score_avg,"Avg Score (%)",float,1355,survey.survey,,,"",No,No,Yes
23236,attempts_limit,"Number of attempts",integer,1355,survey.survey,,,"",Yes,No,No
23213,background_image,"Background Image",binary,1355,survey.survey,,,"",Yes,No,No
27862,background_image_url,"Background Url",char,1355,survey.survey,,,"",No,No,Yes
23239,certification,"Is a Certification",boolean,1355,survey.survey,,,"",Yes,No,No
23243,certification_badge_id,"Certification Badge",many2one,1355,survey.survey,gamification.badge,444,"Gamification Badge",Yes,No,No
23244,certification_badge_id_dummy,"Certification Badge ",many2one,1355,survey.survey,gamification.badge,444,"Gamification Badge",No,No,Yes
23242,certification_give_badge,"Give Badge",boolean,1355,survey.survey,,,"",Yes,No,No
23240,certification_mail_template_id,"Certified Email Template",many2one,1355,survey.survey,mail.template,165,"Email Templates",Yes,No,No
23241,certification_report_layout,"Certification template",selection,1355,survey.survey,,,"",Yes,No,No
23210,color,"Color Index",integer,1355,survey.survey,,,"",Yes,No,No
23259,create_date,"Created on",datetime,1355,survey.survey,,,"",Yes,No,Yes
23258,create_uid,"Created by",many2one,1355,survey.survey,res.users,90,"User",Yes,No,Yes
23211,description,"Description",html,1355,survey.survey,,,"",Yes,No,No
23212,description_done,"End Message",html,1355,survey.survey,,,"",Yes,No,No
23257,display_name,"Display Name",char,1355,survey.survey,,,"",No,No,Yes
23255,has_conditional_questions,"Contains conditional questions",boolean,1355,survey.survey,,,"",No,No,Yes
25434,has_message,"Has Message",boolean,1355,survey.survey,,,"",No,No,Yes
23256,id,"ID",integer,1355,survey.survey,,,"",Yes,No,Yes
23235,is_attempts_limited,"Limited number of attempts",boolean,1355,survey.survey,,,"",Yes,No,No
23237,is_time_limited,"The survey is limited in time",boolean,1355,survey.survey,,,"",Yes,No,No
23201,message_attachment_count,"Attachment Count",integer,1355,survey.survey,,,"",No,No,Yes
23191,message_follower_ids,"Followers",one2many,1355,survey.survey,mail.followers,150,"Document Followers",Yes,No,No
23199,message_has_error,"Message Delivery error",boolean,1355,survey.survey,,,"",No,No,Yes
23200,message_has_error_counter,"Number of errors",integer,1355,survey.survey,,,"",No,No,Yes
23204,message_has_sms_error,"SMS Delivery error",boolean,1355,survey.survey,,,"",No,No,Yes
23194,message_ids,"Messages",one2many,1355,survey.survey,mail.message,152,"Message",Yes,No,No
23190,message_is_follower,"Is Follower",boolean,1355,survey.survey,,,"",No,No,Yes
23197,message_needaction,"Action Needed",boolean,1355,survey.survey,,,"",No,No,Yes
23198,message_needaction_counter,"Number of Actions",integer,1355,survey.survey,,,"",No,No,Yes
23192,message_partner_ids,"Followers (Partners)",many2many,1355,survey.survey,res.partner,78,"Contact",No,No,No
23187,my_activity_date_deadline,"My Activity Deadline",date,1355,survey.survey,,,"",No,No,Yes
23217,page_ids,"Pages",one2many,1355,survey.survey,survey.question,1356,"Survey Question",No,No,Yes
23221,progression_mode,"Display Progress as",selection,1355,survey.survey,,,"",Yes,No,No
23216,question_and_page_ids,"Sections and Questions",one2many,1355,survey.survey,survey.question,1356,"Survey Question",Yes,No,No
27863,question_count,"# Questions",integer,1355,survey.survey,,,"",No,No,Yes
23218,question_ids,"Questions",one2many,1355,survey.survey,survey.question,1356,"Survey Question",No,No,Yes
23219,questions_layout,"Pagination",selection,1355,survey.survey,,,"",Yes,Yes,No
23220,questions_selection,"Question Selection",selection,1355,survey.survey,,,"",Yes,Yes,No
35046,rating_ids,"Ratings",one2many,1355,survey.survey,rating.rating,431,"Rating",Yes,No,No
35079,scoring_max_obtainable,"Maximum obtainable score",float,1355,survey.survey,,,"",No,No,Yes
23234,scoring_success_min,"Required Score (%)",float,1355,survey.survey,,,"",Yes,No,No
23233,scoring_type,"Scoring",selection,1355,survey.survey,,,"",Yes,Yes,No
23251,session_answer_count,"Answers Count",integer,1355,survey.survey,,,"",No,No,Yes
23246,session_code,"Session Code",char,1355,survey.survey,,,"",Yes,No,No
23247,session_link,"Session Link",char,1355,survey.survey,,,"",No,No,Yes
23252,session_question_answer_count,"Question Answers Count",integer,1355,survey.survey,,,"",No,No,Yes
23248,session_question_id,"Current Question",many2one,1355,survey.survey,survey.question,1356,"Survey Question",Yes,No,No
23250,session_question_start_time,"Current Question Start Time",datetime,1355,survey.survey,,,"",Yes,No,No
23253,session_show_leaderboard,"Show Session Leaderboard",boolean,1355,survey.survey,,,"",No,No,Yes
23254,session_speed_rating,"Reward quick answers",boolean,1355,survey.survey,,,"",Yes,No,No
23249,session_start_time,"Current Session Start Time",datetime,1355,survey.survey,,,"",Yes,No,No
23245,session_state,"Session State",selection,1355,survey.survey,,,"",Yes,No,No
49555,slide_channel_count,"Courses Count",integer,1355,survey.survey,,,"",No,No,Yes
49554,slide_channel_ids,"Certification Courses",one2many,1355,survey.survey,slide.channel,2659,"Course",No,No,Yes
49553,slide_ids,"Certification Slides",one2many,1355,survey.survey,slide.slide,2654,"Slides",Yes,No,No
23231,success_count,"Success",integer,1355,survey.survey,,,"",No,No,Yes
23232,success_ratio,"Success Ratio (%)",integer,1355,survey.survey,,,"",No,No,Yes
35049,survey_type,"Survey Type",selection,1355,survey.survey,,,"",Yes,Yes,No
23238,time_limit,"Time limit (minutes)",float,1355,survey.survey,,,"",Yes,No,No
23209,title,"Survey Title",char,1355,survey.survey,,,"",Yes,Yes,No
25435,user_id,"Responsible",many2one,1355,survey.survey,res.users,90,"User",Yes,No,No
23222,user_input_ids,"User responses",one2many,1355,survey.survey,survey.user_input,1358,"Survey User Input",Yes,No,Yes
23226,users_can_go_back,"Users can go back",boolean,1355,survey.survey,,,"",Yes,No,No
23227,users_can_signup,"Users can signup",boolean,1355,survey.survey,,,"",No,No,Yes
23225,users_login_required,"Require Login",boolean,1355,survey.survey,,,"",Yes,No,No
23203,website_message_ids,"Website Messages",one2many,1355,survey.survey,mail.message,152,"Message",Yes,No,No
23261,write_date,"Last Updated on",datetime,1355,survey.survey,,,"",Yes,No,Yes
23260,write_uid,"Last Updated by",many2one,1355,survey.survey,res.users,90,"User",Yes,No,Yes
23340,access_token,"Identification token",char,1358,survey.user_input,,,"",Yes,Yes,Yes
27894,activity_calendar_event_id,"Next Activity Calendar Event",many2one,1358,survey.user_input,calendar.event,184,"Calendar Event",No,No,Yes
27889,activity_date_deadline,"Next Activity Deadline",date,1358,survey.user_input,,,"",No,No,Yes
27892,activity_exception_decoration,"Activity Exception Decoration",selection,1358,survey.user_input,,,"",No,No,Yes
27893,activity_exception_icon,"Icon",char,1358,survey.user_input,,,"",No,No,Yes
27884,activity_ids,"Activities",one2many,1358,survey.user_input,mail.activity,154,"Activity",Yes,No,No
27885,activity_state,"Activity State",selection,1358,survey.user_input,,,"",No,No,Yes
27891,activity_summary,"Next Activity Summary",char,1358,survey.user_input,,,"",No,No,No
27888,activity_type_icon,"Activity Type Icon",char,1358,survey.user_input,,,"",No,No,Yes
27887,activity_type_id,"Next Activity Type",many2one,1358,survey.user_input,mail.activity.type,153,"Activity Type",No,No,No
27886,activity_user_id,"Responsible User",many2one,1358,survey.user_input,res.users,90,"User",No,No,Yes
26673,applicant_id,"Applicant",many2one,1358,survey.user_input,hr.applicant,1348,"Applicant",Yes,No,No
50246,appraisal_id,"Appraisal",many2one,1358,survey.user_input,hr.appraisal,2674,"Employee Appraisal",Yes,No,No
27908,attempts_count,"Attempts Count",integer,1358,survey.user_input,,,"",No,No,Yes
23337,attempts_limit,"Number of attempts",integer,1358,survey.user_input,,,"",No,No,Yes
23338,attempts_number,"Attempt n°",integer,1358,survey.user_input,,,"",No,No,Yes
23355,create_date,"Created on",datetime,1358,survey.user_input,,,"",Yes,No,Yes
23354,create_uid,"Created by",many2one,1358,survey.user_input,res.users,90,"User",Yes,No,Yes
23332,deadline,"Deadline",datetime,1358,survey.user_input,,,"",Yes,No,No
23353,display_name,"Display Name",char,1358,survey.user_input,,,"",No,No,Yes
23343,email,"Email",char,1358,survey.user_input,,,"",Yes,No,Yes
25439,end_datetime,"End date and time",datetime,1358,survey.user_input,,,"",Yes,No,Yes
27899,has_message,"Has Message",boolean,1358,survey.user_input,,,"",No,No,Yes
23352,id,"ID",integer,1358,survey.user_input,,,"",Yes,No,Yes
23341,invite_token,"Invite token",char,1358,survey.user_input,,,"",Yes,No,Yes
23336,is_attempts_limited,"Limited number of attempts",boolean,1358,survey.user_input,,,"",No,No,Yes
23350,is_session_answer,"Is in a Session",boolean,1358,survey.user_input,,,"",Yes,No,No
23335,last_displayed_page_id,"Last displayed question/page",many2one,1358,survey.user_input,survey.question,1356,"Survey Question",Yes,No,No
27904,message_attachment_count,"Attachment Count",integer,1358,survey.user_input,,,"",No,No,Yes
27896,message_follower_ids,"Followers",one2many,1358,survey.user_input,mail.followers,150,"Document Followers",Yes,No,No
27902,message_has_error,"Message Delivery error",boolean,1358,survey.user_input,,,"",No,No,Yes
27903,message_has_error_counter,"Number of errors",integer,1358,survey.user_input,,,"",No,No,Yes
27907,message_has_sms_error,"SMS Delivery error",boolean,1358,survey.user_input,,,"",No,No,Yes
27898,message_ids,"Messages",one2many,1358,survey.user_input,mail.message,152,"Message",Yes,No,No
27895,message_is_follower,"Is Follower",boolean,1358,survey.user_input,,,"",No,No,Yes
27900,message_needaction,"Action Needed",boolean,1358,survey.user_input,,,"",No,No,Yes
27901,message_needaction_counter,"Number of Actions",integer,1358,survey.user_input,,,"",No,No,Yes
27897,message_partner_ids,"Followers (Partners)",many2many,1358,survey.user_input,res.partner,78,"Contact",No,No,No
27890,my_activity_date_deadline,"My Activity Deadline",date,1358,survey.user_input,,,"",No,No,Yes
23344,nickname,"Nickname",char,1358,survey.user_input,,,"",Yes,No,No
23342,partner_id,"Contact",many2one,1358,survey.user_input,res.partner,78,"Contact",Yes,No,Yes
23346,predefined_question_ids,"Predefined Questions",many2many,1358,survey.user_input,survey.question,1356,"Survey Question",Yes,No,Yes
23351,question_time_limit_reached,"Question Time Limit Reached",boolean,1358,survey.user_input,,,"",No,No,Yes
35196,rating_ids,"Ratings",one2many,1358,survey.user_input,rating.rating,431,"Rating",Yes,No,No
50247,requested_by,"Requested by",many2one,1358,survey.user_input,res.partner,78,"Contact",No,No,Yes
23347,scoring_percentage,"Score (%)",float,1358,survey.user_input,,,"",Yes,No,Yes
23349,scoring_success,"Quizz Passed",boolean,1358,survey.user_input,,,"",Yes,No,Yes
23348,scoring_total,"Total Score",float,1358,survey.user_input,,,"",Yes,No,Yes
23330,scoring_type,"Scoring",selection,1358,survey.user_input,,,"",No,No,Yes
49551,slide_id,"Related course slide",many2one,1358,survey.user_input,slide.slide,2654,"Slides",Yes,No,No
49552,slide_partner_id,"Subscriber information",many2one,1358,survey.user_input,slide.slide.partner,2652,"Slide / Partner decorated m2m",Yes,No,No
23331,start_datetime,"Start date and time",datetime,1358,survey.user_input,,,"",Yes,No,Yes
23333,state,"Status",selection,1358,survey.user_input,,,"",Yes,No,Yes
35222,survey_first_submitted,"Survey First Submitted",boolean,1358,survey.user_input,,,"",Yes,No,No
23329,survey_id,"Survey",many2one,1358,survey.user_input,survey.survey,1355,"Survey",Yes,Yes,Yes
23339,survey_time_limit_reached,"Survey Time Limit Reached",boolean,1358,survey.user_input,,,"",No,No,Yes
23334,test_entry,"Test Entry",boolean,1358,survey.user_input,,,"",Yes,No,Yes
23345,user_input_line_ids,"Answers",one2many,1358,survey.user_input,survey.user_input.line,1359,"Survey User Input Line",Yes,No,No
27906,website_message_ids,"Website Messages",one2many,1358,survey.user_input,mail.message,152,"Message",Yes,No,No
23357,write_date,"Last Updated on",datetime,1358,survey.user_input,,,"",Yes,No,Yes
23356,write_uid,"Last Updated by",many2one,1358,survey.user_input,res.users,90,"User",Yes,No,Yes
23374,answer_is_correct,"Correct",boolean,1359,survey.user_input.line,,,"",Yes,No,No
23373,answer_score,"Score",float,1359,survey.user_input.line,,,"",Yes,No,No
23365,answer_type,"Answer Type",selection,1359,survey.user_input.line,,,"",Yes,No,No
23378,create_date,"Created on",datetime,1359,survey.user_input.line,,,"",Yes,No,Yes
23377,create_uid,"Created by",many2one,1359,survey.user_input.line,res.users,90,"User",Yes,No,Yes
23376,display_name,"Display Name",char,1359,survey.user_input.line,,,"",No,No,Yes
23375,id,"ID",integer,1359,survey.user_input.line,,,"",Yes,No,Yes
23372,matrix_row_id,"Row answer",many2one,1359,survey.user_input.line,survey.question.answer,1357,"Survey Label",Yes,No,No
23362,page_id,"Section",many2one,1359,survey.user_input.line,survey.question,1356,"Survey Question",No,No,No
23361,question_id,"Question",many2one,1359,survey.user_input.line,survey.question,1356,"Survey Question",Yes,Yes,No
23363,question_sequence,"Sequence",integer,1359,survey.user_input.line,,,"",Yes,No,Yes
23364,skipped,"Skipped",boolean,1359,survey.user_input.line,,,"",Yes,No,No
23371,suggested_answer_id,"Suggested answer",many2one,1359,survey.user_input.line,survey.question.answer,1357,"Survey Label",Yes,No,No
23360,survey_id,"Survey",many2one,1359,survey.user_input.line,survey.survey,1355,"Survey",Yes,No,No
23359,user_input_id,"User Input",many2one,1359,survey.user_input.line,survey.user_input,1358,"Survey User Input",Yes,Yes,No
23366,value_char_box,"Text answer",char,1359,survey.user_input.line,,,"",Yes,No,No
23368,value_date,"Date answer",date,1359,survey.user_input.line,,,"",Yes,No,No
23369,value_datetime,"Datetime answer",datetime,1359,survey.user_input.line,,,"",Yes,No,No
23367,value_numerical_box,"Numerical answer",float,1359,survey.user_input.line,,,"",Yes,No,No
23370,value_text_box,"Free Text answer",text,1359,survey.user_input.line,,,"",Yes,No,No
23380,write_date,"Last Updated on",datetime,1359,survey.user_input.line,,,"",Yes,No,Yes
23379,write_uid,"Last Updated by",many2one,1359,survey.user_input.line,res.users,90,"User",Yes,No,Yes
27322,template_fs,"Template Filename",char,1634,template.reset.mixin,,,"",Yes,No,No
26586,active,"Active",boolean,1571,theme.ir.asset,,,"",Yes,No,No
26582,bundle,"Bundle",char,1571,theme.ir.asset,,,"",Yes,Yes,No
26588,copy_ids,"Assets using a copy of me",one2many,1571,theme.ir.asset,ir.asset,1407,"Asset",Yes,No,Yes
26593,create_date,"Created on",datetime,1571,theme.ir.asset,,,"",Yes,No,Yes
26592,create_uid,"Created by",many2one,1571,theme.ir.asset,res.users,90,"User",Yes,No,Yes
26583,directive,"Directive",selection,1571,theme.ir.asset,,,"",Yes,No,No
26591,display_name,"Display Name",char,1571,theme.ir.asset,,,"",No,No,Yes
26589,id,"ID",integer,1571,theme.ir.asset,,,"",Yes,No,Yes
26580,key,"Key",char,1571,theme.ir.asset,,,"",Yes,No,No
26581,name,"Name",char,1571,theme.ir.asset,,,"",Yes,Yes,No
26584,path,"Path",char,1571,theme.ir.asset,,,"",Yes,Yes,No
26587,sequence,"Sequence",integer,1571,theme.ir.asset,,,"",Yes,Yes,No
26585,target,"Target",char,1571,theme.ir.asset,,,"",Yes,No,No
26595,write_date,"Last Updated on",datetime,1571,theme.ir.asset,,,"",Yes,No,Yes
26594,write_uid,"Last Updated by",many2one,1571,theme.ir.asset,res.users,90,"User",Yes,No,Yes
22453,copy_ids,"Attachment using a copy of me",one2many,1330,theme.ir.attachment,ir.attachment,27,"Attachment",Yes,No,Yes
22457,create_date,"Created on",datetime,1330,theme.ir.attachment,,,"",Yes,No,Yes
22456,create_uid,"Created by",many2one,1330,theme.ir.attachment,res.users,90,"User",Yes,No,Yes
22455,display_name,"Display Name",char,1330,theme.ir.attachment,,,"",No,No,Yes
22454,id,"ID",integer,1330,theme.ir.attachment,,,"",Yes,No,Yes
22451,key,"Key",char,1330,theme.ir.attachment,,,"",Yes,Yes,No
22450,name,"Name",char,1330,theme.ir.attachment,,,"",Yes,Yes,No
